stadium_id,stadium_name,surface,surface_raw,source_url,wikipedia_url,transfermarkt_url,notes
125,Giuseppe Sivori,,,,https://en.wikipedia.org/wiki/Stadio_Attilio_Bravi,https://www.transfermarkt.com/ac-bra/stadion/verein/38322/saison_id/2025,
113,Giuseppe Voltini,,,,https://it.wikipedia.org/wiki/Stadio_Giuseppe_Voltini,https://www.transfermarkt.com/us-pergolettese-1932/stadion/verein/4553/saison_id/2025,
862,Givi Chokheli Stadium,,,,https://en.wikipedia.org/wiki/Municipal_Stadium_(Telavi),https://www.transfermarkt.com/fc-telavi/stadion/verein/41310,
988,Gjilan City Stadium,,,,https://en.wikipedia.org/wiki/Gjilan_City_Stadium,https://www.transfermarkt.com/sc-gjilani/stadion/verein/29053,
322,Goffertstadion,,,,https://en.wikipedia.org/wiki/Goffertstadion,https://www.transfermarkt.com/nec-nijmegen/stadion/verein/467,
501,Gradski Stadion u Borovu naselju,,,,https://en.wikipedia.org/wiki/Stadion_HNK_Cibalia,https://www.transfermarkt.com/hnk-vukovar-1991/stadion/verein/456,
641,Gradski stadion (Prijedor),,,,https://en.wikipedia.org/wiki/Gradski_stadion_(Prijedor),https://www.transfermarkt.com/fk-rudar-prijedor/stadion/verein/24197/saison_id/2025,
538,Gradski stadion Surdulica,,,,https://en.wikipedia.org/wiki/Surdulica_City_Stadium,https://www.transfermarkt.com/fk-radnik-surdulica/stadion/verein/33328,
1003,Green Stadium,,,,"https://en.wikipedia.org/wiki/Green_Stadium,_Nof_HaGalil",https://www.transfermarkt.com/maccabi-bnei-reineh/stadion/verein/70178,
726,Grobiņas Stadion,,,,https://en.wikipedia.org/wiki/FK_Grobi%C5%86a,https://www.transfermarkt.com/grobinas-sc/stadion/verein/40880/saison_id/2025,
810,Grzegorz Lato Stadium,,,,https://en.wikipedia.org/wiki/Stadion_Stali_Mielec,https://www.transfermarkt.com/stal-mielec/stadion/verein/22431,
876,Grünwalder Stadion,,,,https://en.wikipedia.org/wiki/Gr%C3%BCnwalder_Stadion,https://www.transfermarkt.com/tsv-1860-munchen/stadion/verein/72,
983,Gyumri City Stadium,,,,https://en.wikipedia.org/wiki/Gyumri_City_Stadium,https://www.transfermarkt.com/fc-shirak-gyumri/stadion/verein/4807,
800,Górnik Łęczna Stadium,,,,,https://www.transfermarkt.com/gornik-leczna/stadion/verein/3291,
741,HS Orku völlurinn,,,,https://en.wikipedia.org/wiki/Keflav%C3%ADkurv%C3%B6llur,https://www.transfermarkt.com/keflavik-if/stadion/verein/8037/saison_id/2025,
1000,HaMoshava Stadium,,,,https://en.wikipedia.org/wiki/HaMoshava_Stadium,https://www.transfermarkt.com/hapoel-petah-tikva/stadion/verein/262,
779,Hampden Park,,,,https://en.wikipedia.org/wiki/Hampden_Park,,
335,Het Kuipje,,,,https://en.wikipedia.org/wiki/Het_Kuipje,https://www.transfermarkt.com/kvc-westerlo/stadion/verein/968,
865,Heydar Aliyev Stadium,,,,https://en.wikipedia.org/wiki/Heydar_Aliyev_Stadium,https://www.transfermarkt.com/imishli/stadion/verein/103512,
628,Hietalahti Stadium,,,,https://en.wikipedia.org/wiki/Hietalahti_Stadium,https://www.transfermarkt.com/vaasan-palloseura/stadion/verein/1102/saison_id/2025,
